,token_address,token_id,amount,token_hash,block_number_minted,contract_type,name,symbol,token_uri,metadata,last_token_uri_sync,last_metadata_sync,minter_address,possible_spam,verified_collection,rarity_scores,total_rarity_score
448,0x00dca92b7fbd0c01f3508756718807836ec82156,84,1,70eb74474b8066961f5b578d9467f732,15209649,ERC721,Gotcha Gatcha,GG,https://ipfs.moralis.io:2053/ipfs/QmSk3aPSYRmAZ2wQLowpSdeuhaez6TWdyGTmvoznkWYqtG/84.json,"{""name"":""Nomen #84"",""description"":""Gotcha Gatcha is an original 1000 Community-Driven hand drawn collectibles project with MAHHArt by GG Team. Created from a unique combination of hundreds of traits with animated Legendary NFTs in the 1000 collection."",""file_url"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/84.png"",""image"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/84.png"",""attributes"":[{""trait_type"":""Faction"",""value"":""Nomen""},{""trait_type"":""Background"",""value"":""City Day B""},{""trait_type"":""Offhand"",""value"":""None""},{""trait_type"":""Skin"",""value"":""Gore Skin""},{""trait_type"":""Outfit"",""value"":""Puff Jacket""},{""trait_type"":""Headgear"",""value"":""Banana""},{""trait_type"":""Mask"",""value"":""Smile""},{""trait_type"":""Weapon"",""value"":""M416""},{""trait_type"":""Eyes"",""value"":""Golden Balls""}],""custom_fields"":{""dna"":""8eb48bae2d732984e07eb81bea1ccc792c6fc46b"",""edition"":84,""date"":1659506455915}}",2022-10-11T22:40:33.008Z,2023-08-18T09:18:09.781Z,0x3f2aaca4e1621a95f1dd86bc223120b2e4b4e05b,False,False,"[{""trait_type"":""Faction"",""value"":""Nomen"",""rarity_score"":10.4166666667},{""trait_type"":""Background"",""value"":""City Day B"",""rarity_score"":31.25},{""trait_type"":""Offhand"",""value"":""None"",""rarity_score"":1.8518518519},{""trait_type"":""Skin"",""value"":""Gore Skin"",""rarity_score"":13.698630137},{""trait_type"":""Outfit"",""value"":""Puff Jacket"",""rarity_score"":22.2222222222},{""trait_type"":""Headgear"",""value"":""Banana"",""rarity_score"":28.5714285714},{""trait_type"":""Mask"",""value"":""Smile"",""rarity_score"":142.8571428571},{""trait_type"":""Weapon"",""value"":""M416"",""rarity_score"":38.4615384615},{""trait_type"":""Eyes"",""value"":""Golden Balls"",""rarity_score"":71.4285714286},{""trait_type"":""Number Of Traits"",""value"":9,""rarity_score"":1.3774104683},{""trait_type"":""Legendary"",""value"":""null"",""rarity_score"":1.0964912281},{""trait_type"":""Head"",""value"":""null"",""rarity_score"":1.0638297872},{""trait_type"":""Arms"",""value"":""null"",""rarity_score"":1.0309278351}]",365.32671151508373
449,0x00dca92b7fbd0c01f3508756718807836ec82156,968,1,fbb9bf9d7bc485a0aca6f99d743c5921,15314754,ERC721,Gotcha Gatcha,GG,https://ipfs.moralis.io:2053/ipfs/QmSk3aPSYRmAZ2wQLowpSdeuhaez6TWdyGTmvoznkWYqtG/968.json,"{""name"":""Wiz #968"",""description"":""Gotcha Gatcha is an original 1000 Community-Driven hand drawn collectibles project with MAHHArt by GG Team. Created from a unique combination of hundreds of traits with animated Legendary NFTs in the 1000 collection."",""file_url"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/968.png"",""image"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/968.png"",""attributes"":[{""trait_type"":""Faction"",""value"":""Wiz""},{""trait_type"":""Background"",""value"":""Forest Night C""},{""trait_type"":""Offhand"",""value"":""None""},{""trait_type"":""Outfit"",""value"":""Reflective Track Jacket""},{""trait_type"":""Headgear"",""value"":""Horns""},{""trait_type"":""Weapon"",""value"":""Snally Eye""},{""trait_type"":""Eyes"",""value"":""Ice Eyes""}],""custom_fields"":{""dna"":""558b5e658f0d1d812741e05e5af85b1deea83c5e"",""edition"":968,""date"":1659508423359}}",2022-08-15T11:16:37.894Z,2023-01-24T01:48:23.496Z,0xde0acb0a02e2c9519fc305a821c8919dfd540249,False,False,"[{""trait_type"":""Faction"",""value"":""Wiz"",""rarity_score"":5.9523809524},{""trait_type"":""Background"",""value"":""Forest Night C"",""rarity_score"":30.303030303},{""trait_type"":""Offhand"",""value"":""None"",""rarity_score"":1.8518518519},{""trait_type"":""Outfit"",""value"":""Reflective Track Jacket"",""rarity_score"":18.1818181818},{""trait_type"":""Headgear"",""value"":""Horns"",""rarity_score"":45.4545454545},{""trait_type"":""Weapon"",""value"":""Snally Eye"",""rarity_score"":200.0},{""trait_type"":""Eyes"",""value"":""Ice Eyes"",""rarity_score"":45.4545454545},{""trait_type"":""Number Of Traits"",""value"":7,""rarity_score"":6.4102564103},{""trait_type"":""Skin"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Mask"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Legendary"",""value"":""null"",""rarity_score"":1.0964912281},{""trait_type"":""Head"",""value"":""null"",""rarity_score"":1.0638297872},{""trait_type"":""Arms"",""value"":""null"",""rarity_score"":1.0309278351}]",364.0989475317772
450,0x00dca92b7fbd0c01f3508756718807836ec82156,621,1,490e9be1db26e71bae709eae9cbe1545,15314752,ERC721,Gotcha Gatcha,GG,https://ipfs.moralis.io:2053/ipfs/QmSk3aPSYRmAZ2wQLowpSdeuhaez6TWdyGTmvoznkWYqtG/621.json,"{""name"":""Blaze #621"",""description"":""Gotcha Gatcha is an original 1000 Community-Driven hand drawn collectibles project with MAHHArt by GG Team. Created from a unique combination of hundreds of traits with animated Legendary NFTs in the 1000 collection."",""file_url"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/621.png"",""image"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/621.png"",""attributes"":[{""trait_type"":""Faction"",""value"":""Blaze""},{""trait_type"":""Background"",""value"":""City Day C""},{""trait_type"":""Offhand"",""value"":""Baseball Bat Spikes""},{""trait_type"":""Outfit"",""value"":""Red Leather Jacket""},{""trait_type"":""Skin"",""value"":""Gore Skin""},{""trait_type"":""Headgear"",""value"":""Red Leather Helmet""},{""trait_type"":""Mask"",""value"":""Vampire""},{""trait_type"":""Weapon"",""value"":""None""},{""trait_type"":""Eyes"",""value"":""Hollow Eyes""}],""custom_fields"":{""dna"":""f2dc577a91e36da6780d14bf9d3e8a4015134ee0"",""edition"":621,""date"":1659519053197}}",2022-10-11T22:40:37.561Z,2022-10-11T22:41:17.433Z,0x2734779ef68f649307daf4b85841eacdd315d1ba,False,False,"[{""trait_type"":""Faction"",""value"":""Blaze"",""rarity_score"":14.0845070423},{""trait_type"":""Background"",""value"":""City Day C"",""rarity_score"":45.4545454545},{""trait_type"":""Offhand"",""value"":""Baseball Bat Spikes"",""rarity_score"":125.0},{""trait_type"":""Outfit"",""value"":""Red Leather Jacket"",""rarity_score"":25.641025641},{""trait_type"":""Skin"",""value"":""Gore Skin"",""rarity_score"":13.698630137},{""trait_type"":""Headgear"",""value"":""Red Leather Helmet"",""rarity_score"":71.4285714286},{""trait_type"":""Mask"",""value"":""Vampire"",""rarity_score"":38.4615384615},{""trait_type"":""Weapon"",""value"":""None"",""rarity_score"":1.9342359768},{""trait_type"":""Eyes"",""value"":""Hollow Eyes"",""rarity_score"":23.8095238095},{""trait_type"":""Number Of Traits"",""value"":9,""rarity_score"":1.3774104683},{""trait_type"":""Legendary"",""value"":""null"",""rarity_score"":1.0964912281},{""trait_type"":""Head"",""value"":""null"",""rarity_score"":1.0638297872},{""trait_type"":""Arms"",""value"":""null"",""rarity_score"":1.0309278351}]",364.08123726990914
451,0x00dca92b7fbd0c01f3508756718807836ec82156,734,1,53ec4211ea845264c166723ed6695860,15314753,ERC721,Gotcha Gatcha,GG,https://ipfs.moralis.io:2053/ipfs/QmSk3aPSYRmAZ2wQLowpSdeuhaez6TWdyGTmvoznkWYqtG/734.json,"{""name"":""Wiz #734"",""description"":""Gotcha Gatcha is an original 1000 Community-Driven hand drawn collectibles project with MAHHArt by GG Team. Created from a unique combination of hundreds of traits with animated Legendary NFTs in the 1000 collection."",""file_url"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/734.png"",""image"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/734.png"",""attributes"":[{""trait_type"":""Faction"",""value"":""Wiz""},{""trait_type"":""Background"",""value"":""Sky Morning B""},{""trait_type"":""Offhand"",""value"":""None""},{""trait_type"":""Outfit"",""value"":""Disco""},{""trait_type"":""Headgear"",""value"":""Headset""},{""trait_type"":""Weapon"",""value"":""Dark Magic""},{""trait_type"":""Eyes"",""value"":""8 Ball""}],""custom_fields"":{""dna"":""a70b812ab90685ebb2ea0fd431cb5a87d6fc5ac3"",""edition"":734,""date"":1659508516934}}",2022-08-15T16:07:49.819Z,2022-08-15T16:08:41.696Z,0x6d7a58dae866a2b6ac81808029f66e773e280260,False,False,"[{""trait_type"":""Faction"",""value"":""Wiz"",""rarity_score"":5.9523809524},{""trait_type"":""Background"",""value"":""Sky Morning B"",""rarity_score"":24.3902439024},{""trait_type"":""Offhand"",""value"":""None"",""rarity_score"":1.8518518519},{""trait_type"":""Outfit"",""value"":""Disco"",""rarity_score"":45.4545454545},{""trait_type"":""Headgear"",""value"":""Headset"",""rarity_score"":41.6666666667},{""trait_type"":""Weapon"",""value"":""Dark Magic"",""rarity_score"":200.0},{""trait_type"":""Eyes"",""value"":""8 Ball"",""rarity_score"":27.7777777778},{""trait_type"":""Number Of Traits"",""value"":7,""rarity_score"":6.4102564103},{""trait_type"":""Skin"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Mask"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Legendary"",""value"":""null"",""rarity_score"":1.0964912281},{""trait_type"":""Head"",""value"":""null"",""rarity_score"":1.0638297872},{""trait_type"":""Arms"",""value"":""null"",""rarity_score"":1.0309278351}]",363.99424193926666
452,0x00dca92b7fbd0c01f3508756718807836ec82156,496,1,615b91ae7214262e9c3f1c71c50b46b0,15314750,ERC721,Gotcha Gatcha,GG,https://ipfs.moralis.io:2053/ipfs/QmSk3aPSYRmAZ2wQLowpSdeuhaez6TWdyGTmvoznkWYqtG/496.json,"{""name"":""Starla #496"",""description"":""Gotcha Gatcha is an original 1000 Community-Driven hand drawn collectibles project with MAHHArt by GG Team. Created from a unique combination of hundreds of traits with animated Legendary NFTs in the 1000 collection."",""file_url"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/496.png"",""image"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/496.png"",""attributes"":[{""trait_type"":""Faction"",""value"":""Starla""},{""trait_type"":""Background"",""value"":""City Night C""},{""trait_type"":""Offhand"",""value"":""None""},{""trait_type"":""Skin"",""value"":""Slime Skin""},{""trait_type"":""Outfit"",""value"":""SWAT""},{""trait_type"":""Headgear"",""value"":""Army Helmet""},{""trait_type"":""Mask"",""value"":""Blunt""},{""trait_type"":""Weapon"",""value"":""Rocket Launcher""},{""trait_type"":""Eyes"",""value"":""Rainbow Eyes""}],""custom_fields"":{""dna"":""445b5d0895869ea538349dbd5612e04c33f890f6"",""edition"":496,""date"":1659507671419}}",2022-10-11T22:40:34.928Z,2022-10-11T22:41:00.812Z,0xb09daa7e8c7c8f0a87c78eb147215de697db5cf7,False,False,"[{""trait_type"":""Faction"",""value"":""Starla"",""rarity_score"":4.5662100457},{""trait_type"":""Background"",""value"":""City Night C"",""rarity_score"":45.4545454545},{""trait_type"":""Offhand"",""value"":""None"",""rarity_score"":1.8518518519},{""trait_type"":""Skin"",""value"":""Slime Skin"",""rarity_score"":15.3846153846},{""trait_type"":""Outfit"",""value"":""SWAT"",""rarity_score"":58.8235294118},{""trait_type"":""Headgear"",""value"":""Army Helmet"",""rarity_score"":30.303030303},{""trait_type"":""Mask"",""value"":""Blunt"",""rarity_score"":111.1111111111},{""trait_type"":""Weapon"",""value"":""Rocket Launcher"",""rarity_score"":50.0},{""trait_type"":""Eyes"",""value"":""Rainbow Eyes"",""rarity_score"":41.6666666667},{""trait_type"":""Number Of Traits"",""value"":9,""rarity_score"":1.3774104683},{""trait_type"":""Legendary"",""value"":""null"",""rarity_score"":1.0964912281},{""trait_type"":""Head"",""value"":""null"",""rarity_score"":1.0638297872},{""trait_type"":""Arms"",""value"":""null"",""rarity_score"":1.0309278351}]",363.730219547923
453,0x00dca92b7fbd0c01f3508756718807836ec82156,976,1,fdd00bceedb9237630be95c258f704f7,15314754,ERC721,Gotcha Gatcha,GG,https://ipfs.moralis.io:2053/ipfs/QmSk3aPSYRmAZ2wQLowpSdeuhaez6TWdyGTmvoznkWYqtG/976.json,"{""name"":""Snally #976"",""description"":""Gotcha Gatcha is an original 1000 Community-Driven hand drawn collectibles project with MAHHArt by GG Team. Created from a unique combination of hundreds of traits with animated Legendary NFTs in the 1000 collection."",""file_url"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/976.png"",""image"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/976.png"",""attributes"":[{""trait_type"":""Faction"",""value"":""Snally""},{""trait_type"":""Background"",""value"":""Heaven C""},{""trait_type"":""Offhand"",""value"":""Katana""},{""trait_type"":""Skin"",""value"":""Demon Skin""},{""trait_type"":""Outfit"",""value"":""Cosplay""},{""trait_type"":""Eyes"",""value"":""Dying Eyes""},{""trait_type"":""Mask"",""value"":""Fire Tongue""},{""trait_type"":""Weapon"",""value"":""None""},{""trait_type"":""Headgear"",""value"":""Crown""}],""custom_fields"":{""dna"":""cff8361ffff3e5c4663444a45ed27de8d09e0152"",""edition"":976,""date"":1659506361100}}",2022-08-15T11:16:37.894Z,2023-08-18T09:18:14.241Z,0x1a0b509562a81dcf2aa5e26a919ac875d0b456ee,False,False,"[{""trait_type"":""Faction"",""value"":""Snally"",""rarity_score"":5.3475935829},{""trait_type"":""Background"",""value"":""Heaven C"",""rarity_score"":43.4782608696},{""trait_type"":""Offhand"",""value"":""Katana"",""rarity_score"":18.8679245283},{""trait_type"":""Skin"",""value"":""Demon Skin"",""rarity_score"":27.7777777778},{""trait_type"":""Outfit"",""value"":""Cosplay"",""rarity_score"":38.4615384615},{""trait_type"":""Eyes"",""value"":""Dying Eyes"",""rarity_score"":17.8571428571},{""trait_type"":""Mask"",""value"":""Fire Tongue"",""rarity_score"":142.8571428571},{""trait_type"":""Weapon"",""value"":""None"",""rarity_score"":1.9342359768},{""trait_type"":""Headgear"",""value"":""Crown"",""rarity_score"":62.5},{""trait_type"":""Number Of Traits"",""value"":9,""rarity_score"":1.3774104683},{""trait_type"":""Legendary"",""value"":""null"",""rarity_score"":1.0964912281},{""trait_type"":""Head"",""value"":""null"",""rarity_score"":1.0638297872},{""trait_type"":""Arms"",""value"":""null"",""rarity_score"":1.0309278351}]",363.6502762298213
454,0x00dca92b7fbd0c01f3508756718807836ec82156,796,1,7be6b7bc8acad6519a96411242597ddf,15314753,ERC721,Gotcha Gatcha,GG,https://ipfs.moralis.io:2053/ipfs/QmSk3aPSYRmAZ2wQLowpSdeuhaez6TWdyGTmvoznkWYqtG/796.json,"{""name"":""Wiz #796"",""description"":""Gotcha Gatcha is an original 1000 Community-Driven hand drawn collectibles project with MAHHArt by GG Team. Created from a unique combination of hundreds of traits with animated Legendary NFTs in the 1000 collection."",""file_url"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/796.png"",""image"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/796.png"",""attributes"":[{""trait_type"":""Faction"",""value"":""Wiz""},{""trait_type"":""Background"",""value"":""Capital City Night C""},{""trait_type"":""Offhand"",""value"":""Katana""},{""trait_type"":""Outfit"",""value"":""Master Robe""},{""trait_type"":""Headgear"",""value"":""Wolf""},{""trait_type"":""Weapon"",""value"":""None""},{""trait_type"":""Eyes"",""value"":""Bored Eyes""}],""custom_fields"":{""dna"":""570520e503ea4e0329a64b9ab011febb50177acd"",""edition"":796,""date"":1659508445440}}",2022-10-11T22:40:33.006Z,2022-10-11T22:41:01.473Z,0x167f3b8e6c6e54f22f24e01b6635eef1e4856fe3,False,False,"[{""trait_type"":""Faction"",""value"":""Wiz"",""rarity_score"":5.9523809524},{""trait_type"":""Background"",""value"":""Capital City Night C"",""rarity_score"":38.4615384615},{""trait_type"":""Offhand"",""value"":""Katana"",""rarity_score"":18.8679245283},{""trait_type"":""Outfit"",""value"":""Master Robe"",""rarity_score"":19.6078431373},{""trait_type"":""Headgear"",""value"":""Wolf"",""rarity_score"":250.0},{""trait_type"":""Weapon"",""value"":""None"",""rarity_score"":1.9342359768},{""trait_type"":""Eyes"",""value"":""Bored Eyes"",""rarity_score"":11.6279069767},{""trait_type"":""Number Of Traits"",""value"":7,""rarity_score"":6.4102564103},{""trait_type"":""Skin"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Mask"",""value"":""null"",""rarity_score"":3.6496350365},{""trait_type"":""Legendary"",""value"":""null"",""rarity_score"":1.0964912281},{""trait_type"":""Head"",""value"":""null"",""rarity_score"":1.0638297872},{""trait_type"":""Arms"",""value"":""null"",""rarity_score"":1.0309278351}]",363.3526053666145
455,0x00dca92b7fbd0c01f3508756718807836ec82156,307,1,eca36bbea6f9aba7e06c617dbf692d47,15314523,ERC721,Gotcha Gatcha,GG,https://ipfs.moralis.io:2053/ipfs/QmSk3aPSYRmAZ2wQLowpSdeuhaez6TWdyGTmvoznkWYqtG/307.json,"{""name"":""Starla #307"",""description"":""Gotcha Gatcha is an original 1000 Community-Driven hand drawn collectibles project with MAHHArt by GG Team. Created from a unique combination of hundreds of traits with animated Legendary NFTs in the 1000 collection."",""file_url"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/307.png"",""image"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/307.png"",""attributes"":[{""trait_type"":""Faction"",""value"":""Starla""},{""trait_type"":""Background"",""value"":""Heaven C""},{""trait_type"":""Offhand"",""value"":""None""},{""trait_type"":""Skin"",""value"":""Demon Skin""},{""trait_type"":""Outfit"",""value"":""Body Armor""},{""trait_type"":""Headgear"",""value"":""Gold Hair""},{""trait_type"":""Mask"",""value"":""Diamond Teeth""},{""trait_type"":""Weapon"",""value"":""None""},{""trait_type"":""Eyes"",""value"":""Fire Eyes""}],""custom_fields"":{""dna"":""50fbcc912a38d7662302d002d0f8af55dde26056"",""edition"":307,""date"":1659507363071}}",2022-08-15T11:16:37.898Z,2023-01-24T01:48:23.496Z,0x6d1912dc58b97d81ad9babe58fb59a6c339ba823,False,False,"[{""trait_type"":""Faction"",""value"":""Starla"",""rarity_score"":4.5662100457},{""trait_type"":""Background"",""value"":""Heaven C"",""rarity_score"":43.4782608696},{""trait_type"":""Offhand"",""value"":""None"",""rarity_score"":1.8518518519},{""trait_type"":""Skin"",""value"":""Demon Skin"",""rarity_score"":27.7777777778},{""trait_type"":""Outfit"",""value"":""Body Armor"",""rarity_score"":71.4285714286},{""trait_type"":""Headgear"",""value"":""Gold Hair"",""rarity_score"":142.8571428571},{""trait_type"":""Mask"",""value"":""Diamond Teeth"",""rarity_score"":34.4827586207},{""trait_type"":""Weapon"",""value"":""None"",""rarity_score"":1.9342359768},{""trait_type"":""Eyes"",""value"":""Fire Eyes"",""rarity_score"":29.4117647059},{""trait_type"":""Number Of Traits"",""value"":9,""rarity_score"":1.3774104683},{""trait_type"":""Legendary"",""value"":""null"",""rarity_score"":1.0964912281},{""trait_type"":""Head"",""value"":""null"",""rarity_score"":1.0638297872},{""trait_type"":""Arms"",""value"":""null"",""rarity_score"":1.0309278351}]",362.35723345260783
456,0x00dca92b7fbd0c01f3508756718807836ec82156,443,1,617a6f0bb89cffae4ead9b09efbd2e10,15314730,ERC721,Gotcha Gatcha,GG,https://ipfs.moralis.io:2053/ipfs/QmSk3aPSYRmAZ2wQLowpSdeuhaez6TWdyGTmvoznkWYqtG/443.json,"{""name"":""Blaze #443"",""description"":""Gotcha Gatcha is an original 1000 Community-Driven hand drawn collectibles project with MAHHArt by GG Team. Created from a unique combination of hundreds of traits with animated Legendary NFTs in the 1000 collection."",""file_url"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/443.png"",""image"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/443.png"",""attributes"":[{""trait_type"":""Faction"",""value"":""Blaze""},{""trait_type"":""Background"",""value"":""Sky Morning A""},{""trait_type"":""Offhand"",""value"":""AK47""},{""trait_type"":""Outfit"",""value"":""Ninja""},{""trait_type"":""Skin"",""value"":""Fire Skin""},{""trait_type"":""Headgear"",""value"":""Mohawk""},{""trait_type"":""Mask"",""value"":""Shark Teeth""},{""trait_type"":""Weapon"",""value"":""None""},{""trait_type"":""Eyes"",""value"":""Red Bandana""}],""custom_fields"":{""dna"":""6249fc7d995757a546fc2213f755a604dbe37e7a"",""edition"":443,""date"":1659519028765}}",2022-08-16T04:32:18.024Z,2022-08-16T04:32:41.107Z,0x2326750b90ec7d339f90b844f5c090921d2e6c2e,False,False,"[{""trait_type"":""Faction"",""value"":""Blaze"",""rarity_score"":14.0845070423},{""trait_type"":""Background"",""value"":""Sky Morning A"",""rarity_score"":30.303030303},{""trait_type"":""Offhand"",""value"":""AK47"",""rarity_score"":19.6078431373},{""trait_type"":""Outfit"",""value"":""Ninja"",""rarity_score"":76.9230769231},{""trait_type"":""Skin"",""value"":""Fire Skin"",""rarity_score"":90.9090909091},{""trait_type"":""Headgear"",""value"":""Mohawk"",""rarity_score"":35.7142857143},{""trait_type"":""Mask"",""value"":""Shark Teeth"",""rarity_score"":58.8235294118},{""trait_type"":""Weapon"",""value"":""None"",""rarity_score"":1.9342359768},{""trait_type"":""Eyes"",""value"":""Red Bandana"",""rarity_score"":29.4117647059},{""trait_type"":""Number Of Traits"",""value"":9,""rarity_score"":1.3774104683},{""trait_type"":""Legendary"",""value"":""null"",""rarity_score"":1.0964912281},{""trait_type"":""Head"",""value"":""null"",""rarity_score"":1.0638297872},{""trait_type"":""Arms"",""value"":""null"",""rarity_score"":1.0309278351}]",362.28002344210387
457,0x00dca92b7fbd0c01f3508756718807836ec82156,208,1,c7b6fbe0dcd6401e31ebf853b5fc9747,15314473,ERC721,Gotcha Gatcha,GG,https://ipfs.moralis.io:2053/ipfs/QmSk3aPSYRmAZ2wQLowpSdeuhaez6TWdyGTmvoznkWYqtG/208.json,"{""name"":""Starla #208"",""description"":""Gotcha Gatcha is an original 1000 Community-Driven hand drawn collectibles project with MAHHArt by GG Team. Created from a unique combination of hundreds of traits with animated Legendary NFTs in the 1000 collection."",""file_url"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/208.png"",""image"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/208.png"",""attributes"":[{""trait_type"":""Faction"",""value"":""Starla""},{""trait_type"":""Background"",""value"":""Heaven B""},{""trait_type"":""Offhand"",""value"":""None""},{""trait_type"":""Skin"",""value"":""Gold Skin""},{""trait_type"":""Outfit"",""value"":""Shinobi""},{""trait_type"":""Headgear"",""value"":""Gold Hair""},{""trait_type"":""Mask"",""value"":""Diamond Teeth""},{""trait_type"":""Weapon"",""value"":""None""},{""trait_type"":""Eyes"",""value"":""Sleeping Eyes""}],""custom_fields"":{""dna"":""3deef5f4b3b068b4e61862546680c2df2fc0aa68"",""edition"":208,""date"":1659507392067}}",2022-10-11T22:40:28.069Z,2023-08-18T09:16:27.918Z,0x1fb61970b8f1a71ad27163bc2bba0e1623796fe8,False,False,"[{""trait_type"":""Faction"",""value"":""Starla"",""rarity_score"":4.5662100457},{""trait_type"":""Background"",""value"":""Heaven B"",""rarity_score"":71.4285714286},{""trait_type"":""Offhand"",""value"":""None"",""rarity_score"":1.8518518519},{""trait_type"":""Skin"",""value"":""Gold Skin"",""rarity_score"":25.641025641},{""trait_type"":""Outfit"",""value"":""Shinobi"",""rarity_score"":18.8679245283},{""trait_type"":""Headgear"",""value"":""Gold Hair"",""rarity_score"":142.8571428571},{""trait_type"":""Mask"",""value"":""Diamond Teeth"",""rarity_score"":34.4827586207},{""trait_type"":""Weapon"",""value"":""None"",""rarity_score"":1.9342359768},{""trait_type"":""Eyes"",""value"":""Sleeping Eyes"",""rarity_score"":55.5555555556},{""trait_type"":""Number Of Traits"",""value"":9,""rarity_score"":1.3774104683},{""trait_type"":""Legendary"",""value"":""null"",""rarity_score"":1.0964912281},{""trait_type"":""Head"",""value"":""null"",""rarity_score"":1.0638297872},{""trait_type"":""Arms"",""value"":""null"",""rarity_score"":1.0309278351}]",361.7539358242655
458,0x00dca92b7fbd0c01f3508756718807836ec82156,558,1,9d9760a78fe7ad5727ee9961aff78edb,15314752,ERC721,Gotcha Gatcha,GG,https://ipfs.moralis.io:2053/ipfs/QmSk3aPSYRmAZ2wQLowpSdeuhaez6TWdyGTmvoznkWYqtG/558.json,"{""name"":""Fellie #558"",""description"":""Gotcha Gatcha is an original 1000 Community-Driven hand drawn collectibles project with MAHHArt by GG Team. Created from a unique combination of hundreds of traits with animated Legendary NFTs in the 1000 collection."",""file_url"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/558.png"",""image"":""ipfs://QmZVk9ngMpxq1FoQcFrSXMPgy7rXXFzqcSSik6C7PoCjbx/558.png"",""attributes"":[{""trait_type"":""Faction"",""value"":""Fellie""},{""trait_type"":""Background"",""value"":""Hell A""},{""trait_type"":""Offhand"",""value"":""None""},{""trait_type"":""Skin"",""value"":""Demon Skin""},{""trait_type"":""Outfit"",""value"":""Fire Armor""},{""trait_type"":""Headgear"",""value"":""Devil Horns""},{""trait_type"":""Mask"",""value"":""Fire Mouth""},{""trait_type"":""Weapon"",""value"":""Fire Element""},{""trait_type"":""Eyes"",""value"":""Fire Eyes""}],""custom_fields"":{""dna"":""1f65e3b826db1547275ab7b5dd09911eb380cbfc"",""edition"":558,""date"":1659506514610}}",2022-08-23T19:37:34.264Z,2022-08-23T19:37:38.668Z,0xc0f6940d9781fbb975220a15530b09441aae0b41,False,False,"[{""trait_type"":""Faction"",""value"":""Fellie"",""rarity_score"":7.299270073},{""trait_type"":""Background"",""value"":""Hell A"",""rarity_score"":25.641025641},{""trait_type"":""Offhand"",""value"":""None"",""rarity_score"":1.8518518519},{""trait_type"":""Skin"",""value"":""Demon Skin"",""rarity_score"":27.7777777778},{""trait_type"":""Outfit"",""value"":""Fire Armor"",""rarity_score"":66.6666666667},{""trait_type"":""Headgear"",""value"":""Devil Horns"",""rarity_score"":71.4285714286},{""trait_type"":""Mask"",""value"":""Fire Mouth"",""rarity_score"":43.4782608696},{""trait_type"":""Weapon"",""value"":""Fire Element"",""rarity_score"":83.3333333333},{""trait_type"":""Eyes"",""value"":""Fire Eyes"",""rarity_score"":29.4117647059},{""trait_type"":""Number Of Traits"",""value"":9,""rarity_score"":1.3774104683},{""trait_type"":""Legendary"",""value"":""null"",""rarity_score"":1.0964912281},{""trait_type"":""Head"",""value"":""null"",""rarity_score"":1.0638297872},{""trait_type"":""Arms"",""value"":""null"",""rarity_score"":1.0309278351}]",361.45718166634236
